TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_373	3777949	3779259	3779259	-	True	RpoD_mono
TU8J2_382	3765469	3766110	3766110	-	True	RpoD_mono
TU8J2_831	1655446	1655526	1655526	+	True	RpoD_mono
TU8J2_2958	3644607	3645296	3645296	-	True	RpoD_mono
TU8J2_702	2460278	2460502	2460502	-	True	RpoD_mono
TU8J2_711	2435360	2435791	2435791	-	True	RpoD_mono
TU8J2_189	2337577	2337996	2337996	+	True	RpoD_mono
TU8J2_60	2652993	2701754	2701754	+	True	RpoD_mono
TU8J2_1254	2354918	2360490	2360490	-	True	RpoD_mono
TU8J2_1263	90536	96221	96221	-	True	RpoD_mono
TU8J2_1030	809557	811446	811446	+	True	RpoD_mono
TU8J2_1147	295584	296285	296285	-	True	RpoD_mono
TU8J2_1483	2590804	2591385	2591385	+	True	RpoD_mono
TU8J2_1492	2651632	2652354	2652354	+	True	RpoD_mono
TU8J2_487	3237157	3239458	3239458	+	True	RpoD_mono
TU8J2_933	1083229	1083729	1083729	-	True	RpoD_mono
TU8J2_359	3810693	3812300	3812300	-	True	RpoD_mono
TU8J2_368	3794166	3794609	3794609	-	True	RpoD_mono
TU8J2_817	1764645	1765691	1765691	+	True	RpoD_mono
TU8J2_1381	1166737	1168191	1168191	+	True	RpoD_mono
TU8J2_688	2493064	2493501	2493501	-	True	RpoD_mono
TU8J2_697	2468159	2472746	2472746	-	True	RpoD_mono
TU8J2_1368	1041994	1042842	1042842	+	True	RpoD_mono
TU8J2_291	3986428	3987885	3987885	+	True	RpoD_mono
TU8J2_124	2678240	2678419	2678419	+	True	RpoD_mono
TU8J2_1249	1253385	1253639	1253639	+	False	RpoD_mono
TU8J2_174	961394	965797	965797	+	True	RpoD_mono
TU8J2_586	2938330	2948875	2948875	-	True	RpoD_mono
TU8J2_1469	2339799	2340761	2340761	-	True	RpoD_mono
TU8J2_1478	2564923	2565558	2565558	-	True	RpoD_mono
TU8J2_1016	837735	838010	838010	-	True	RpoD_mono
TU8J2_1132	332441	333979	333979	-	True	RpoD_mono
TU8J2_344	3857017	3858417	3858417	-	True	RpoD_mono
TU8J2_353	3830141	3830617	3830617	-	True	RpoD_mono
TU8J2_472	3292490	3293359	3293359	-	True	RpoD_mono
TU8J2_919	1121036	1121398	1121398	-	True	RpoD_mono
TU8J2_673	2545410	2549333	2549333	-	True	RpoD_mono
TU8J2_682	2516440	2517558	2517558	+	True	RpoD_mono
TU8J2_802	1916663	1917097	1917097	+	True	RpoD_mono
TU8J2_277	4011842	4013699	4013699	-	True	RpoD_mono
TU8J2_122	2809413	2812133	2812133	-	True	RpoD_mono
TU8J2_1233	3867493	3868272	3868272	+	True	RpoD_mono
TU8J2_1353	738995	739897	739897	-	True	RpoD_mono
TU8J2_1118	371729	372597	372597	-	True	RpoD_mono
TU8J2_1454	2131902	2133302	2133302	-	True	RpoD_mono
TU8J2_1463	2195564	2195782	2195782	-	True	RpoD_mono
TU8J2_16	685155	686564	686564	-	True	RpoD_mono
TU8J2_574	2970922	2971515	2971515	-	True	RpoD_mono
TU8J2_33	946696	953294	953294	-	True	RpoD_mono
TU8J2_339	3865355	3866326	3866326	-	True	RpoD_mono
TU8J2_1001	872425	874802	874802	+	True	RpoD_mono
TU8J2_904	1235163	1235708	1235708	-	True	RpoD_mono
TU8J2_659	2610041	2611337	2611337	-	True	RpoD_mono
TU8J2_668	2560489	2561442	2561442	-	True	RpoD_mono
TU8J2_458	3389024	3390412	3390412	-	True	RpoD_mono
TU8J2_262	4065597	4065962	4065962	+	True	RpoD_mono
TU8J2_1205	35531	35725	35725	+	True	RpoD_mono
TU8J2_1214	6994	9459	9459	+	True	RpoD_mono
TU8J2_789	1938925	1940322	1940322	+	True	RpoD_mono
TU8J2_1103	438516	439569	439569	-	True	RpoD_mono
TU8J2_992	900080	903687	903687	+	True	RpoD_mono
TU8J2_1449	2104934	2106271	2106271	-	True	RpoD_mono
TU8J2_1339	576946	578133	578133	-	True	RpoD_mono
TU8J2_56	3631003	3631572	3631572	-	True	RpoD_mono
TU8J2_144	2063510	2064833	2064833	-	True	RpoD_mono
TU8J2_323	3912332	3913513	3913513	-	True	RpoD_mono
TU8J2_1568	3780562	3781035	3781035	+	True	RpoD_mono
TU8J2_890	1315869	1317129	1317129	+	False	RpoD_mono
TU8J2_314	3937553	3938230	3938230	-	True	RpoD_mono
TU8J2_653	2637543	2641130	2641130	-	True	RpoD_mono
TU8J2_443	3501651	3508518	3508518	-	True	RpoD_mono
TU8J2_248	4097416	4102365	4102365	+	True	RpoD_mono
TU8J2_644	2714933	2715493	2715493	-	True	RpoD_mono
TU8J2_120	1129715	1130704	1130704	+	True	RpoD_mono
TU8J2_773	2062150	2063384	2063384	+	True	RpoD_mono
TU8J2_109	1353080	1354030	1354030	+	False	RpoD_mono
TU8J2_1191	70267	70338	70338	+	True	RpoD_mono
TU8J2_987	911964	913800	913800	-	True	RpoD_mono
TU8J2_1324	406131	407465	407465	+	True	RpoD_mono
TU8J2_545	3038213	3039931	3039931	-	True	RpoD_mono
TU8J2_978	924210	925544	925544	-	True	RpoD_mono
TU8J2_1434	2007526	2008515	2008515	+	True	RpoD_mono
TU8J2_1553	3488952	3489869	3489869	+	True	RpoD_mono
TU8J2_876	1397938	1398363	1398363	+	True	RpoD_mono
TU8J2_1425	1895378	1896013	1896013	-	True	RpoD_mono
TU8J2_309	3948555	3949922	3949922	+	True	RpoD_mono
TU8J2_429	3634987	3635901	3635901	-	True	RpoD_mono
TU8J2_233	4135351	4135764	4135764	+	True	RpoD_mono
TU8J2_3001	2756312	2758001	2758001	+	True	RpoD_mono
TU8J2_639	2758043	2762835	2762835	-	True	RpoD_mono
TU8J2_759	2150108	2151256	2151256	-	True	RpoD_mono
TU8J2_1075	507753	508073	508073	-	True	RpoD_mono
TU8J2_63	1135699	1136136	1136136	-	True	RpoD_mono
TU8J2_1186	101449	108558	108558	+	True	RpoD_mono
TU8J2_131	1868617	1872748	1872748	+	True	RpoD_mono
TU8J2_530	3088388	3095455	3095455	-	True	RpoD_mono
TU8J2_1177	183414	185003	185003	-	True	RpoD_mono
TU8J2_972	931879	934464	934464	+	True	RpoD_mono
TU8J2_1539	3345013	3346116	3346116	-	True	RpoD_mono
TU8J2_861	1470026	1471846	1471846	+	True	RpoD_mono
TU8J2_963	972099	972806	972806	+	True	RpoD_mono
TU8J2_142	2187376	2188115	2188115	-	True	RpoD_mono
TU8J2_414	3694239	3695207	3695207	+	True	RpoD_mono
TU8J2_219	4167622	4167999	4167999	-	True	RpoD_mono
TU8J2_1410	1462813	1463493	1463493	-	True	RpoD_mono
TU8J2_2996	1656064	1658103	1658103	+	True	RpoD_mono
TU8J2_744	2305378	2306283	2306283	+	True	RpoD_mono
TU8J2_1060	624492	625109	625109	+	True	RpoD_mono
TU8J2_298	3972448	3973278	3973278	-	True	RpoD_mono
TU8J2_624	2845955	2849466	2849466	-	True	RpoD_mono
TU8J2_1296	3637338	3640551	3640551	-	True	RpoD_mono
TU8J2_516	3136238	3136675	3136675	-	True	RpoD_mono
TU8J2_615	2865312	2869306	2869306	-	False	RpoD_mono
TU8J2_1171	213941	220032	220032	+	True	RpoD_mono
TU8J2_1524	3231812	3232429	3232429	-	True	RpoD_mono
TU8J2_847	1541886	1544896	1544896	+	True	RpoD_mono
TU8J2_1162	233014	235328	235328	-	False	RpoD_mono
TU8J2_958	988417	988872	988872	-	True	RpoD_mono
TU8J2_40	2913024	2913338	2913338	-	True	RpoD_mono
TU8J2_204	4204900	4205517	4205517	+	True	RpoD_mono
TU8J2_949	1017083	1018468	1018468	-	True	RpoD_mono
TU8J2_1405	1430161	1430481	1430481	-	True	RpoD_mono
TU8J2_73	2519102	2520382	2520382	-	True	RpoD_mono
TU8J2_1046	683462	685003	685003	-	True	RpoD_mono
TU8J2_1397	1317535	1318488	1318488	+	True	RpoD_mono
TU8J2_297	3973364	3979197	3979197	-	True	RpoD_mono
TU8J2_1281	3450710	3455323	3455323	-	True	RpoD_mono
TU8J2_501	3210445	3212433	3212433	-	True	RpoD_mono
TU8J2_2959	3644607	3645296	3645296	-	True	RpoD_mono
TU8J2_61	1874203	1875171	1875171	+	True	RpoD_mono
TU8J2_1507	2996980	2997282	2997282	+	True	RpoD_mono
TU8J2_832	1630382	1636091	1636091	+	True	RpoD_mono
TU8J2_600	2905571	2908737	2908737	-	True	RpoD_mono
TU8J2_1157	267890	276758	276758	+	True	RpoD_mono
TU8J2_383	3764133	3764906	3764906	-	True	RpoD_mono
TU8J2_19	2879882	2882790	2882790	-	True	RpoD_mono
TU8J2_1148	294615	295571	295571	-	True	RpoD_mono
TU8J2_943	1027774	1028202	1028202	+	True	RpoD_mono
TU8J2_712	2432316	2432870	2432870	-	True	RpoD_mono
TU8J2_1031	807091	809422	809422	+	True	RpoD_mono
TU8J2_934	1074646	1075164	1075164	-	False	RpoD_mono
TU8J2_1391	1281128	1282531	1282531	+	True	RpoD_mono
TU8J2_1264	90536	96221	96221	+	True	RpoD_mono
TU8J2_488	3233911	3236219	3236219	+	True	RpoD_mono
TU8J2_1382	1168199	1168837	1168837	-	True	RpoD_mono
TU8J2_2953	3594242	3595174	3595174	-	True	RpoD_mono
TU8J2_1493	2691642	2692571	2692571	+	True	RpoD_mono
TU8J2_818	1744367	1749240	1749240	+	True	RpoD_mono
TU8J2_292	3984133	3986244	3986244	-	True	RpoD_mono
TU8J2_596	2913661	2915148	2915148	-	True	RpoD_mono
TU8J2_369	3790644	3791648	3791648	-	True	RpoD_mono
TU8J2_1369	1061491	1062258	1062258	+	True	RpoD_mono
TU8J2_587	2935967	2936209	2936209	-	True	RpoD_mono
TU8J2_1142	304430	305551	305551	+	True	RpoD_mono
TU8J2_698	2466721	2468162	2468162	+	True	RpoD_mono
TU8J2_175	261656	262603	262603	-	True	RpoD_mono
TU8J2_1133	329774	332396	332396	+	True	RpoD_mono
TU8J2_929	1103104	1104384	1104384	+	True	RpoD_mono
TU8J2_125	1915221	1915979	1915979	+	True	RpoD_mono
TU8J2_1017	834383	836534	836534	+	True	RpoD_mono
TU8J2_92	2987731	2989565	2989565	-	True	RpoD_mono
TU8J2_287	3992671	3993144	3993144	+	True	RpoD_mono
TU8J2_1479	2565715	2565888	2565888	+	True	RpoD_mono
TU8J2_473	3298584	3299240	3299240	-	True	RpoD_mono
TU8J2_278	4010404	4011684	4011684	+	True	RpoD_mono
TU8J2_581	2954492	2955187	2955187	-	True	RpoD_mono
TU8J2_354	3823558	3829945	3829945	-	True	RpoD_mono
TU8J2_803	1907494	1911381	1911381	+	True	RpoD_mono
TU8J2_1119	370259	371692	371692	+	True	RpoD_mono
TU8J2_1128	339156	339749	339749	-	True	RpoD_mono
TU8J2_683	2507298	2514042	2514042	-	True	RpoD_mono
TU8J2_1354	789652	790155	790155	-	True	RpoD_mono
TU8J2_905	1229915	1231036	1231036	+	True	RpoD_mono
TU8J2_914	1157237	1159081	1159081	+	True	RpoD_mono
TU8J2_1234	522088	524249	524249	+	False	RpoD_mono
TU8J2_160	1153789	1156473	1156473	+	True	RpoD_mono
TU8J2_263	4063684	4065508	4065508	-	True	RpoD_mono
TU8J2_272	4031797	4035607	4035607	-	False	RpoD_mono
TU8J2_1464	2195986	2196264	2196264	+	True	RpoD_mono
TU8J2_1002	871347	872306	872306	-	True	RpoD_mono
TU8J2_1104	436036	438352	438352	-	True	RpoD_mono
TU8J2_1113	403217	404443	404443	+	True	RpoD_mono
TU8J2_34	9810	14810	14810	+	True	RpoD_mono
TU8J2_459	3385724	3387753	3387753	+	True	RpoD_mono
TU8J2_560	3014514	3015026	3015026	-	True	RpoD_mono
TU8J2_57	3952275	3957250	3957250	+	True	RpoD_mono
TU8J2_669	2555887	2560077	2560077	-	True	RpoD_mono
TU8J2_79	1925655	1926047	1926047	-	True	RpoD_mono
TU8J2_891	1314453	1315724	1315724	+	True	RpoD_mono
TU8J2_90	3008938	3009864	3009864	+	True	RpoD_mono
TU8J2_1215	3206	6783	6783	+	True	RpoD_mono
TU8J2_134	855114	859502	859502	-	True	RpoD_mono
TU8J2_249	4095356	4096907	4096907	-	True	RpoD_mono
TU8J2_258	4071310	4072973	4072973	-	True	RpoD_mono
TU8J2_145	1933477	1937868	1937868	+	True	RpoD_mono
TU8J2_1569	3795491	3795853	3795853	+	True	RpoD_mono
TU8J2_1090	457023	463072	463072	+	True	RpoD_mono
TU8J2_11	101449	108558	108558	+	True	RpoD_mono
TU8J2_324	3910302	3912226	3912226	-	True	RpoD_mono
TU8J2_444	3485670	3486758	3486758	+	True	RpoD_mono
TU8J2_546	3036603	3037871	3037871	-	False	RpoD_mono
TU8J2_555	3019533	3021047	3021047	-	True	RpoD_mono
TU8J2_654	2634505	2635611	2635611	-	True	RpoD_mono
TU8J2_774	2054599	2055240	2055240	-	True	RpoD_mono
TU8J2_877	1397411	1397743	1397743	-	True	RpoD_mono
TU8J2_886	1357936	1359285	1359285	-	True	RpoD_mono
TU8J2_1200	50087	51518	51518	+	True	RpoD_mono
TU8J2_1325	417993	419747	419747	+	True	RpoD_mono
TU8J2_234	4128029	4130044	4130044	+	True	RpoD_mono
TU8J2_243	4108058	4109128	4109128	+	True	RpoD_mono
TU8J2_988	910840	911928	911928	+	True	RpoD_mono
TU8J2_1554	3510780	3512471	3512471	+	True	RpoD_mono
TU8J2_1076	506866	507738	507738	+	True	RpoD_mono
TU8J2_1085	476059	476493	476493	+	True	RpoD_mono
TU8J2_1435	2031439	2032890	2032890	+	True	RpoD_mono
TU8J2_43	862004	863663	863663	+	True	RpoD_mono
TU8J2_531	3085800	3087296	3087296	-	True	RpoD_mono
TU8J2_540	3048177	3049475	3049475	-	True	RpoD_mono
TU8J2_31	30279	35355	35355	-	True	RpoD_mono
TU8J2_76	3849818	3851893	3851893	+	True	RpoD_mono
TU8J2_862	1463628	1465595	1465595	+	False	RpoD_mono
TU8J2_871	1433676	1435245	1435245	-	True	RpoD_mono
TU8J2_64	1172650	1174091	1174091	+	True	RpoD_mono
TU8J2_1310	991348	995594	995594	+	True	RpoD_mono
TU8J2_22	1206629	1207788	1207788	+	True	RpoD_mono
TU8J2_229	4140260	4141474	4141474	+	True	RpoD_mono
TU8J2_1187	82864	90226	90226	+	True	RpoD_mono
TU8J2_154	3627139	3630835	3630835	-	True	RpoD_mono
TU8J2_1061	619321	621485	621485	-	True	RpoD_mono
TU8J2_1070	519408	524249	524249	+	False	RpoD_mono
TU8J2_973	930818	931807	931807	+	True	RpoD_mono
TU8J2_415	3692533	3693906	3693906	-	True	RpoD_mono
TU8J2_517	3134983	3135459	3135459	-	True	RpoD_mono
TU8J2_526	3107232	3108425	3108425	-	True	RpoD_mono
TU8J2_1420	1550797	1551282	1551282	-	True	RpoD_mono
TU8J2_745	2302727	2303860	2303860	-	True	RpoD_mono
TU8J2_848	1528326	1533282	1533282	+	True	RpoD_mono
TU8J2_857	1484117	1486926	1486926	+	True	RpoD_mono
TU8J2_2998	2954492	2955649	2955649	-	True	RpoD_mono
TU8J2_1297	2015733	2017711	2017711	-	True	RpoD_mono
TU8J2_205	4203424	4204440	4204440	-	True	RpoD_mono
TU8J2_214	4178291	4179130	4179130	+	True	RpoD_mono
TU8J2_625	2843931	2845838	2845838	-	True	RpoD_mono
TU8J2_1525	3236422	3236979	3236979	-	True	RpoD_mono
TU8J2_1047	681255	683364	683364	-	True	RpoD_mono
TU8J2_1056	659623	663027	663027	+	True	RpoD_mono
TU8J2_1172	211859	213031	213031	+	True	RpoD_mono
TU8J2_400	3724420	3725136	3725136	-	True	RpoD_mono
TU8J2_502	3206169	3210268	3210268	-	True	RpoD_mono
TU8J2_511	3157961	3159184	3159184	+	True	RpoD_mono
TU8J2_959	984262	984465	984465	-	True	RpoD_mono
TU8J2_730	2340802	2344188	2344188	+	True	RpoD_mono
TU8J2_833	1618161	1629970	1629970	+	False	RpoD_mono
TU8J2_842	1565849	1567419	1567419	+	True	RpoD_mono
TU8J2_1406	1431486	1433006	1433006	-	True	RpoD_mono
TU8J2_1282	3450710	3454967	3454967	-	True	RpoD_mono
TU8J2_190	2133455	2134495	2134495	+	True	RpoD_mono
TU8J2_20	3659119	3663097	3663097	-	True	RpoD_mono
TU8J2_2970	2121641	2122950	2122950	-	True	RpoD_mono
TU8J2_1508	3021233	3022036	3022036	+	True	RpoD_mono
TU8J2_1032	805456	806841	806841	-	True	RpoD_mono
TU8J2_1041	726035	726733	726733	-	True	RpoD_mono
TU8J2_610	2882971	2884629	2884629	-	True	RpoD_mono
TU8J2_384	3761987	3762421	3762421	-	True	RpoD_mono
TU8J2_489	3230067	3231785	3231785	+	True	RpoD_mono
TU8J2_498	3216163	3217452	3217452	-	True	RpoD_mono
TU8J2_1158	259016	260086	260086	+	True	RpoD_mono
TU8J2_713	2431737	2432081	2432081	-	True	RpoD_mono
TU8J2_819	1743924	1744181	1744181	+	True	RpoD_mono
TU8J2_828	1671828	1673514	1673514	+	True	RpoD_mono
TU8J2_944	1023350	1024747	1024747	+	True	RpoD_mono
TU8J2_1265	3577745	3579514	3579514	-	True	RpoD_mono
TU8J2_137	2835150	2836770	2836770	-	True	RpoD_mono
TU8J2_1379	1159922	1160746	1160746	+	True	RpoD_mono
TU8J2_1392	1283463	1284362	1284362	+	True	RpoD_mono
TU8J2_1494	2698893	2699243	2699243	+	True	RpoD_mono
TU8J2_176	262732	265174	265174	-	True	RpoD_mono
TU8J2_185	1427034	1430120	1430120	+	True	RpoD_mono
TU8J2_2954	3218525	3219840	3219840	+	True	RpoD_mono
TU8J2_37	2552446	2552988	2552988	+	True	RpoD_mono
TU8J2_1018	830945	834187	834187	+	True	RpoD_mono
TU8J2_1027	814384	815940	815940	-	True	RpoD_mono
TU8J2_597	2913024	2913338	2913338	-	True	RpoD_mono
TU8J2_699	2465966	2466172	2466172	+	True	RpoD_mono
TU8J2_474	3280519	3292296	3292296	-	True	RpoD_mono
TU8J2_483	3252405	3253448	3253448	-	True	RpoD_mono
TU8J2_1143	300830	302248	302248	+	True	RpoD_mono
TU8J2_1250	1253103	1253639	1253639	+	False	RpoD_mono
TU8J2_804	1904995	1905195	1905195	-	True	RpoD_mono
TU8J2_813	1775745	1780220	1780220	+	True	RpoD_mono
TU8J2_93	3731822	3733271	3733271	-	True	RpoD_mono
TU8J2_148	1055143	1056216	1056216	-	True	RpoD_mono
TU8J2_1355	790318	791427	791427	+	True	RpoD_mono
TU8J2_1364	1010984	1011226	1011226	-	True	RpoD_mono
TU8J2_288	3989948	3990967	3990967	-	True	RpoD_mono
TU8J2_355	3819754	3821481	3821481	-	True	RpoD_mono
TU8J2_161	2265225	2269691	2269691	-	True	RpoD_mono
TU8J2_170	1174136	1174765	1174765	-	True	RpoD_mono
TU8J2_582	2953795	2954460	2954460	+	True	RpoD_mono
TU8J2_684	2507020	2507256	2507256	+	True	RpoD_mono
TU8J2_1003	870388	871248	871248	-	True	RpoD_mono
TU8J2_1012	850367	854272	854272	+	True	RpoD_mono
TU8J2_1129	338288	339106	339106	+	True	RpoD_mono
TU8J2_1235	3649875	3658892	3658892	-	False	RpoD_mono
TU8J2_46	3445442	3446077	3446077	-	True	RpoD_mono
TU8J2_469	3327247	3328587	3328587	-	True	RpoD_mono
TU8J2_915	1143577	1148457	1148457	+	True	RpoD_mono
TU8J2_1465	2203779	2204003	2204003	+	True	RpoD_mono
TU8J2_790	1930264	1930698	1930698	+	True	RpoD_mono
TU8J2_8	3615116	3615346	3615346	-	True	RpoD_mono
TU8J2_273	4030710	4031645	4031645	-	True	RpoD_mono
TU8J2_340	3864309	3865208	3865208	-	True	RpoD_mono
TU8J2_1340	582536	583456	583456	-	True	RpoD_mono
TU8J2_135	2991269	2994616	2994616	-	True	RpoD_mono
TU8J2_1114	376968	403116	403116	+	True	RpoD_mono
TU8J2_67	2897788	2898123	2898123	+	True	RpoD_mono
TU8J2_157	1189646	1190005	1190005	+	True	RpoD_mono
TU8J2_1579	478944	485956	485956	+	True	RpoD_mono
TU8J2_570	2983164	2984279	2984279	+	True	RpoD_mono
TU8J2_1216	410	3075	3075	+	True	RpoD_mono
TU8J2_445	3484072	3485466	3485466	-	True	RpoD_mono
TU8J2_1	1540036	1541601	1541601	-	True	RpoD_mono
TU8J2_900	1250656	1252017	1252017	-	True	RpoD_mono
TU8J2_1450	2106490	2107455	2107455	+	True	RpoD_mono
TU8J2_775	2046980	2047411	2047411	-	True	RpoD_mono
TU8J2_454	3405664	3406542	3406542	-	True	RpoD_mono
TU8J2_259	4067183	4068148	4068148	+	True	RpoD_mono
TU8J2_325	3907844	3910264	3910264	+	True	RpoD_mono
TU8J2_1326	419763	419984	419984	-	True	RpoD_mono
TU8J2_784	2014779	2015681	2015681	+	True	RpoD_mono
TU8J2_110	2128464	2129993	2129993	-	True	RpoD_mono
TU8J2_655	2632882	2634442	2634442	-	True	RpoD_mono
TU8J2_1555	3544642	3545604	3545604	+	True	RpoD_mono
TU8J2_1335	563614	564486	564486	-	True	RpoD_mono
TU8J2_556	3018309	3019458	3019458	-	True	RpoD_mono
TU8J2_1201	48719	49942	49942	+	True	RpoD_mono
TU8J2_430	3632150	3634754	3634754	-	True	RpoD_mono
TU8J2_1564	3741182	3741592	3741592	+	True	RpoD_mono
TU8J2_887	1325096	1334247	1334247	+	True	RpoD_mono
TU8J2_989	910019	910651	910651	+	True	RpoD_mono
TU8J2_760	2148676	2150037	2150037	+	True	RpoD_mono
TU8J2_44	3134983	3135459	3135459	-	True	RpoD_mono
TU8J2_244	4107352	4107927	4107927	-	True	RpoD_mono
TU8J2_1436	2040673	2041029	2041029	+	True	RpoD_mono
TU8J2_1311	752079	752252	752252	+	True	RpoD_mono
TU8J2_77	2931692	2931907	2931907	+	True	RpoD_mono
TU8J2_1086	471709	474225	474225	+	False	RpoD_mono
TU8J2_310	3947158	3948399	3948399	+	False	RpoD_mono
TU8J2_1540	3372569	3372715	3372715	+	True	RpoD_mono
TU8J2_1320	303804	304307	304307	-	True	RpoD_mono
TU8J2_541	3046757	3048015	3048015	-	True	RpoD_mono
TU8J2_640	2752802	2755119	2755119	+	True	RpoD_mono
TU8J2_416	3688812	3692496	3692496	+	True	RpoD_mono
TU8J2_155	589717	591891	591891	+	True	RpoD_mono
TU8J2_872	1431027	1431458	1431458	+	True	RpoD_mono
TU8J2_1188	81771	82697	82697	+	True	RpoD_mono
TU8J2_746	2300762	2302438	2302438	-	True	RpoD_mono
TU8J2_425	3644607	3646536	3646536	-	True	RpoD_mono
TU8J2_23	338288	339106	339106	+	True	RpoD_mono
TU8J2_974	928803	930585	930585	+	True	RpoD_mono
TU8J2_1298	365850	367256	367256	+	False	RpoD_mono
TU8J2_755	2288194	2288619	2288619	+	True	RpoD_mono
TU8J2_1071	518943	519293	519293	+	True	RpoD_mono
TU8J2_1421	1565347	1565709	1565709	-	True	RpoD_mono
TU8J2_1526	3246152	3246367	3246367	-	True	RpoD_mono
TU8J2_1306	3753933	3756508	3756508	-	True	RpoD_mono
TU8J2_527	3102629	3105043	3105043	-	False	RpoD_mono
TU8J2_2999	524492	525649	525649	+	True	RpoD_mono
TU8J2_401	3722568	3722789	3722789	-	True	RpoD_mono
TU8J2_1535	3317502	3318002	3318002	+	True	RpoD_mono
TU8J2_858	1476518	1477012	1477012	-	True	RpoD_mono
TU8J2_626	2841611	2843065	2843065	+	True	RpoD_mono
TU8J2_731	2339670	2339774	2339774	+	True	RpoD_mono
TU8J2_410	3707144	3707680	3707680	+	True	RpoD_mono
TU8J2_215	4176900	4178145	4178145	-	True	RpoD_mono
TU8J2_1173	203729	204890	204890	+	True	RpoD_mono
TU8J2_1283	3450710	3451718	3451718	-	True	RpoD_mono
TU8J2_740	2310859	2310987	2310987	+	True	RpoD_mono
TU8J2_1057	655223	657697	657697	+	True	RpoD_mono
TU8J2_96	3646753	3648581	3648581	+	True	RpoD_mono
TU8J2_1511	3055247	3056320	3056320	-	True	RpoD_mono
TU8J2_1292	3532325	3533288	3533288	-	True	RpoD_mono
TU8J2_512	3154007	3154726	3154726	+	True	RpoD_mono
TU8J2_1407	1433199	1433636	1433636	+	True	RpoD_mono
TU8J2_1520	3138097	3138324	3138324	+	True	RpoD_mono
TU8J2_843	1559309	1565315	1565315	+	True	RpoD_mono
TU8J2_2972	2121641	2123922	2123922	-	True	RpoD_mono
TU8J2_397	3739206	3740547	3740547	-	True	RpoD_mono
TU8J2_200	4213200	4214608	4214608	-	True	RpoD_mono
TU8J2_611	2879882	2882790	2882790	-	True	RpoD_mono
TU8J2_726	2384534	2385355	2385355	-	False	RpoD_mono
TU8J2_1042	698612	711416	711416	+	False	RpoD_mono
TU8J2_1159	258532	258807	258807	+	True	RpoD_mono
TU8J2_1278	1298612	1300252	1300252	+	True	RpoD_mono
TU8J2_499	3214372	3216036	3216036	-	True	RpoD_mono
TU8J2_945	1022231	1023100	1023100	+	True	RpoD_mono
TU8J2_1275	3346298	3347026	3347026	+	True	RpoD_mono
TU8J2_829	1671166	1671651	1671651	-	True	RpoD_mono
TU8J2_1393	1290675	1290953	1290953	-	True	RpoD_mono
TU8J2_1503	2812336	2813601	2813601	+	True	RpoD_mono
TU8J2_138	2561585	2562913	2562913	+	True	RpoD_mono
TU8J2_2955	1523118	1525000	1525000	-	True	RpoD_mono
TU8J2_38	2518023	2518826	2518826	-	True	RpoD_mono
TU8J2_186	1425641	1426837	1426837	+	True	RpoD_mono
TU8J2_598	2909520	2910746	2910746	-	False	RpoD_mono
TU8J2_709	2443429	2446263	2446263	-	True	RpoD_mono
TU8J2_1028	812140	813818	813818	+	True	RpoD_mono
TU8J2_1144	299438	300502	300502	-	True	RpoD_mono
TU8J2_1260	1227697	1228092	1228092	+	True	RpoD_mono
TU8J2_484	3246679	3252366	3252366	+	True	RpoD_mono
TU8J2_930	1102560	1102955	1102955	-	True	RpoD_mono
TU8J2_149	1064846	1069986	1069986	+	True	RpoD_mono
TU8J2_814	1775067	1775612	1775612	+	True	RpoD_mono
TU8J2_289	3989232	3989873	3989873	+	True	RpoD_mono
TU8J2_365	3799377	3802166	3802166	-	True	RpoD_mono
TU8J2_1365	1011427	1011750	1011750	+	True	RpoD_mono
TU8J2_583	2951898	2953349	2953349	-	False	RpoD_mono
TU8J2_694	2475843	2476859	2476859	+	True	RpoD_mono
TU8J2_171	505152	506297	506297	+	True	RpoD_mono
TU8J2_113	2124021	2124494	2124494	+	True	RpoD_mono
TU8J2_1246	3687597	3688547	3688547	-	False	RpoD_mono
TU8J2_1013	844770	846185	846185	+	True	RpoD_mono
TU8J2_916	1136320	1143505	1143505	+	True	RpoD_mono
TU8J2_1475	2544995	2545375	2545375	+	True	RpoD_mono
TU8J2_47	930818	931807	931807	+	True	RpoD_mono
TU8J2_274	4023054	4030548	4030548	-	True	RpoD_mono
TU8J2_350	3836058	3842995	3842995	+	True	RpoD_mono
TU8J2_80	934457	935440	935440	-	True	RpoD_mono
TU8J2_1115	376032	376394	376394	+	True	RpoD_mono
TU8J2_68	3622356	3623798	3623798	-	True	RpoD_mono
TU8J2_1350	713308	713535	713535	-	True	RpoD_mono
TU8J2_571	2982603	2983067	2983067	-	True	RpoD_mono
TU8J2_1226	0	0	0	-	True	RpoD_mono
TU8J2_158	2604121	2605597	2605597	-	True	RpoD_mono
TU8J2_901	1249442	1250504	1250504	-	True	RpoD_mono
TU8J2_1460	2193248	2193661	2193661	-	True	RpoD_mono
TU8J2_10	1558034	1558954	1558954	-	True	RpoD_mono
TU8J2_26	726840	728318	728318	-	True	RpoD_mono
TU8J2_336	3875780	3880513	3880513	-	True	RpoD_mono
TU8J2_455	3394422	3398930	3398930	-	True	RpoD_mono
TU8J2_1100	441571	444338	444338	+	True	RpoD_mono
TU8J2_665	2577210	2581617	2581617	-	True	RpoD_mono
