TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_894_from_RpoD_mono	1283169	1283336	1283336	-	True	RpoD_mono
TU8J2_902_from_RpoD_mono	1248665	1249348	1249348	+	True	RpoD_mono
TU8J2_1452_from_RpoD_mono	2127345	2127683	2127683	-	True	RpoD_mono
TU8J2_447_from_RpoD_mono	3459806	3463250	3463250	-	True	RpoD_mono
TU8J2_251_from_RpoD_mono	4092695	4093837	4093837	-	True	RpoD_mono
TU8J2_260_from_RpoD_mono	4066607	4067005	4067005	-	True	RpoD_mono
TU8J2_327_from_RpoD_mono	3905333	3906103	3906103	+	True	RpoD_mono
TU8J2_777_from_RpoD_mono	2037601	2038779	2038779	-	True	RpoD_mono
TU8J2_1093_from_RpoD_mono	454652	455260	455260	-	True	RpoD_mono
TU8J2_1101_from_RpoD_mono	440025	441464	441464	-	True	RpoD_mono
TU8J2_657_from_RpoD_mono	2617005	2619779	2619779	-	True	RpoD_mono
TU8J2_1328_from_RpoD_mono	470957	471502	471502	-	True	RpoD_mono
TU8J2_549_from_RpoD_mono	3033167	3033658	3033658	+	True	RpoD_mono
TU8J2_558_from_RpoD_mono	3016646	3017635	3017635	-	True	RpoD_mono
TU8J2_1203_from_RpoD_mono	44848	45138	45138	-	True	RpoD_mono
TU8J2_1557_from_RpoD_mono	3562566	3563543	3563543	+	True	RpoD_mono
TU8J2_88_from_RpoD_mono	3759169	3759591	3759591	-	True	RpoD_mono
TU8J2_889_from_RpoD_mono	1321329	1321670	1321670	-	True	RpoD_mono
TU8J2_990_from_RpoD_mono	909198	909746	909746	-	True	RpoD_mono
TU8J2_432_from_RpoD_mono	3615116	3615346	3615346	-	True	RpoD_mono
TU8J2_237_from_RpoD_mono	4121166	4122849	4122849	-	True	RpoD_mono
TU8J2_246_from_RpoD_mono	4104444	4104899	4104899	+	True	RpoD_mono
TU8J2_1438_from_RpoD_mono	2045929	2046807	2046807	+	True	RpoD_mono
TU8J2_762_from_RpoD_mono	2130377	2131867	2131867	+	True	RpoD_mono
TU8J2_1079_from_RpoD_mono	495740	497698	497698	-	True	RpoD_mono
TU8J2_1088_from_RpoD_mono	463496	463783	463783	-	True	RpoD_mono
TU8J2_312_from_RpoD_mono	3942234	3944509	3944509	+	True	RpoD_mono
TU8J2_1313_from_RpoD_mono	3052743	3054511	3054511	-	True	RpoD_mono
TU8J2_534_from_RpoD_mono	3070246	3072110	3072110	-	True	RpoD_mono
TU8J2_543_from_RpoD_mono	3042566	3045169	3045169	-	True	RpoD_mono
TU8J2_642_from_RpoD_mono	2725837	2726727	2726727	+	True	RpoD_mono
TU8J2_1542_from_RpoD_mono	3387781	3387945	3387945	-	True	RpoD_mono
TU8J2_865_from_RpoD_mono	1451371	1453284	1453284	+	True	RpoD_mono
TU8J2_874_from_RpoD_mono	1413800	1413994	1413994	-	True	RpoD_mono
TU8J2_119_from_RpoD_mono	2757492	2758001	2758001	+	True	RpoD_mono
TU8J2_418_from_RpoD_mono	3683438	3684766	3684766	+	True	RpoD_mono
TU8J2_222_from_RpoD_mono	4159577	4160998	4160998	+	True	RpoD_mono
TU8J2_231_from_RpoD_mono	4137362	4139537	4139537	-	True	RpoD_mono
TU8J2_976_from_RpoD_mono	926886	928079	928079	+	True	RpoD_mono
TU8J2_748_from_RpoD_mono	2299406	2300179	2300179	-	True	RpoD_mono
TU8J2_1064_from_RpoD_mono	601019	601726	601726	+	True	RpoD_mono
TU8J2_1073_from_RpoD_mono	515016	515615	515615	-	True	RpoD_mono
TU8J2_1423_from_RpoD_mono	1636131	1637849	1637849	-	True	RpoD_mono
TU8J2_13_from_RpoD_mono	179595	183323	183323	-	True	RpoD_mono
TU8J2_52_from_RpoD_mono	1998340	2000826	2000826	-	True	RpoD_mono
TU8J2_529_from_RpoD_mono	3095665	3096564	3096564	-	True	RpoD_mono
TU8J2_30_from_RpoD_mono	4215255	4215389	4215389	-	True	RpoD_mono
TU8J2_1528_from_RpoD_mono	3294270	3294872	3294872	+	True	RpoD_mono
TU8J2_850_from_RpoD_mono	1517865	1518143	1518143	+	True	RpoD_mono
TU8J2_86_from_RpoD_mono	2476969	2477730	2477730	+	True	RpoD_mono
TU8J2_628_from_RpoD_mono	2829564	2831120	2831120	+	True	RpoD_mono
TU8J2_403_from_RpoD_mono	3718794	3719129	3719129	+	True	RpoD_mono
TU8J2_208_from_RpoD_mono	4191198	4193267	4193267	+	True	RpoD_mono
TU8J2_217_from_RpoD_mono	4169166	4169612	4169612	-	True	RpoD_mono
TU8J2_1175_from_RpoD_mono	194849	196052	196052	+	True	RpoD_mono
TU8J2_733_from_RpoD_mono	2327488	2329413	2329413	-	True	RpoD_mono
TU8J2_105_from_RpoD_mono	344551	347026	347026	+	True	RpoD_mono
TU8J2_1059_from_RpoD_mono	627284	628612	628612	+	True	RpoD_mono
TU8J2_961_from_RpoD_mono	975231	976409	976409	+	True	RpoD_mono
TU8J2_1285_from_RpoD_mono	3450710	3451071	3451071	+	True	RpoD_mono
TU8J2_505_from_RpoD_mono	3179926	3182539	3182539	-	True	RpoD_mono
TU8J2_514_from_RpoD_mono	3142077	3145958	3145958	-	True	RpoD_mono
TU8J2_1409_from_RpoD_mono	1447662	1447847	1447847	-	True	RpoD_mono
TU8J2_1513_from_RpoD_mono	3060395	3060673	3060673	+	True	RpoD_mono
TU8J2_836_from_RpoD_mono	1586330	1596300	1596300	+	True	RpoD_mono
TU8J2_845_from_RpoD_mono	1548681	1549310	1549310	-	True	RpoD_mono
TU8J2_2976_from_RpoD_mono	3604993	3606734	3606734	+	True	RpoD_mono
TU8J2_1510_from_RpoD_mono	3054746	3055192	3055192	+	True	RpoD_mono
TU8J2_193_from_RpoD_mono	1172650	1174091	1174091	+	True	RpoD_mono
TU8J2_202_from_RpoD_mono	4207406	4207846	4207846	+	True	RpoD_mono
TU8J2_613_from_RpoD_mono	2872880	2879133	2879133	-	True	RpoD_mono
TU8J2_387_from_RpoD_mono	3758547	3759128	3759128	+	True	RpoD_mono
TU8J2_1035_from_RpoD_mono	798469	803286	803286	+	True	RpoD_mono
TU8J2_1044_from_RpoD_mono	692740	694281	694281	+	True	RpoD_mono
TU8J2_1160_from_RpoD_mono	249979	251319	251319	+	True	RpoD_mono
TU8J2_716_from_RpoD_mono	2422264	2424531	2424531	-	True	RpoD_mono
TU8J2_491_from_RpoD_mono	3228431	3228691	3228691	-	True	RpoD_mono
TU8J2_50_from_RpoD_mono	3964997	3966640	3966640	+	True	RpoD_mono
TU8J2_947_from_RpoD_mono	1020073	1020948	1020948	-	True	RpoD_mono
TU8J2_1268_from_RpoD_mono	1378496	1380852	1380852	+	True	RpoD_mono
TU8J2_821_from_RpoD_mono	1731776	1736804	1736804	+	True	RpoD_mono
TU8J2_830_from_RpoD_mono	1665710	1671129	1671129	+	True	RpoD_mono
TU8J2_1395_from_RpoD_mono	1294138	1294950	1294950	+	True	RpoD_mono
TU8J2_1497_from_RpoD_mono	2746608	2747711	2747711	+	True	RpoD_mono
TU8J2_1372_from_RpoD_mono	1072042	1072560	1072560	-	True	RpoD_mono
TU8J2_188_from_RpoD_mono	3132370	3134956	3134956	+	True	RpoD_mono
TU8J2_2957_from_RpoD_mono	1783763	1858521	1858521	+	True	RpoD_mono
TU8J2_372_from_RpoD_mono	3781069	3788003	3788003	-	True	RpoD_mono
TU8J2_179_from_RpoD_mono	3445442	3446077	3446077	-	True	RpoD_mono
TU8J2_103_from_RpoD_mono	2663551	2664408	2664408	-	True	RpoD_mono
TU8J2_6_from_RpoD_mono	1435628	1437727	1437727	-	True	RpoD_mono
TU8J2_701_from_RpoD_mono	2460664	2461581	2461581	+	True	RpoD_mono
TU8J2_1020_from_RpoD_mono	827993	829255	829255	+	True	RpoD_mono
TU8J2_486_from_RpoD_mono	3239930	3241009	3241009	+	True	RpoD_mono
TU8J2_1146_from_RpoD_mono	296429	298330	298330	+	True	RpoD_mono
TU8J2_1253_from_RpoD_mono	1386024	1386983	1386983	-	True	RpoD_mono
TU8J2_477_from_RpoD_mono	3259403	3260875	3260875	-	True	RpoD_mono
TU8J2_816_from_RpoD_mono	1765859	1767034	1767034	+	True	RpoD_mono
TU8J2_932_from_RpoD_mono	1083851	1085995	1085995	+	True	RpoD_mono
TU8J2_1482_from_RpoD_mono	2590282	2590671	2590671	-	True	RpoD_mono
TU8J2_807_from_RpoD_mono	1887352	1890375	1890375	+	True	RpoD_mono
TU8J2_1367_from_RpoD_mono	1040861	1041709	1041709	-	True	RpoD_mono
TU8J2_1380_from_RpoD_mono	1160776	1162143	1162143	-	True	RpoD_mono
TU8J2_358_from_RpoD_mono	3812542	3816499	3816499	-	True	RpoD_mono
TU8J2_1358_from_RpoD_mono	954291	954494	954494	+	True	RpoD_mono
TU8J2_173_from_RpoD_mono	986986	988377	988377	+	True	RpoD_mono
TU8J2_290_from_RpoD_mono	3987927	3988763	3988763	-	True	RpoD_mono
TU8J2_687_from_RpoD_mono	2493662	2496734	2496734	+	True	RpoD_mono
TU8J2_164_from_RpoD_mono	3455472	3456242	3456242	+	True	RpoD_mono
TU8J2_1015_from_RpoD_mono	836653	838742	838742	+	True	RpoD_mono
TU8J2_585_from_RpoD_mono	2949053	2950024	2950024	-	True	RpoD_mono
TU8J2_1239_from_RpoD_mono	840656	842014	842014	+	True	RpoD_mono
TU8J2_1006_from_RpoD_mono	867164	869128	869128	-	True	RpoD_mono
TU8J2_471_from_RpoD_mono	3303042	3304022	3304022	+	True	RpoD_mono
TU8J2_1131_from_RpoD_mono	334630	336090	336090	+	True	RpoD_mono
TU8J2_1468_from_RpoD_mono	2338017	2338394	2338394	-	True	RpoD_mono
TU8J2_462_from_RpoD_mono	3383565	3384026	3384026	+	True	RpoD_mono
TU8J2_801_from_RpoD_mono	1917639	1918256	1918256	-	True	RpoD_mono
TU8J2_918_from_RpoD_mono	1121550	1122681	1122681	+	True	RpoD_mono
TU8J2_343_from_RpoD_mono	3858999	3859499	3859499	-	True	RpoD_mono
TU8J2_793_from_RpoD_mono	1926128	1926452	1926452	-	True	RpoD_mono
TU8J2_1352_from_RpoD_mono	731954	732823	732823	-	True	RpoD_mono
TU8J2_276_from_RpoD_mono	4014682	4015968	4015968	+	True	RpoD_mono
TU8J2_672_from_RpoD_mono	2552446	2552988	2552988	+	True	RpoD_mono
TU8J2_1343_from_RpoD_mono	585868	586548	586548	+	True	RpoD_mono
TU8J2_159_from_RpoD_mono	3409219	3409992	3409992	-	True	RpoD_mono
TU8J2_1117_from_RpoD_mono	372771	374492	374492	-	True	RpoD_mono
TU8J2_1219_from_RpoD_mono	1661967	1665253	1665253	+	True	RpoD_mono
TU8J2_1572_from_RpoD_mono	3935824	3937014	3937014	-	True	RpoD_mono
TU8J2_1000_from_RpoD_mono	876426	877403	877403	+	True	RpoD_mono
TU8J2_573_from_RpoD_mono	2976068	2978522	2978522	-	True	RpoD_mono
TU8J2_1453_from_RpoD_mono	2127813	2128421	2128421	+	True	RpoD_mono
TU8J2_448_from_RpoD_mono	3437644	3438733	3438733	-	True	RpoD_mono
TU8J2_457_from_RpoD_mono	3390782	3394414	3394414	+	True	RpoD_mono
TU8J2_903_from_RpoD_mono	1242449	1247652	1247652	+	True	RpoD_mono
TU8J2_328_from_RpoD_mono	3901868	3905031	3905031	-	True	RpoD_mono
TU8J2_778_from_RpoD_mono	2032927	2033625	2033625	-	True	RpoD_mono
TU8J2_787_from_RpoD_mono	1949682	1957360	1957360	-	True	RpoD_mono
TU8J2_261_from_RpoD_mono	4066210	4066563	4066563	+	True	RpoD_mono
TU8J2_658_from_RpoD_mono	2615452	2616948	2616948	-	True	RpoD_mono
TU8J2_1329_from_RpoD_mono	475584	475874	475874	-	True	RpoD_mono
TU8J2_1338_from_RpoD_mono	576209	576802	576802	+	True	RpoD_mono
TU8J2_1102_from_RpoD_mono	439709	440023	440023	+	True	RpoD_mono
TU8J2_1204_from_RpoD_mono	35845	37638	37638	+	True	RpoD_mono
TU8J2_1558_from_RpoD_mono	3568282	3568491	3568491	+	True	RpoD_mono
TU8J2_1567_from_RpoD_mono	3765051	3765434	3765434	+	True	RpoD_mono
TU8J2_559_from_RpoD_mono	3015111	3016298	3016298	-	True	RpoD_mono
TU8J2_991_from_RpoD_mono	903811	905672	905672	+	True	RpoD_mono
TU8J2_433_from_RpoD_mono	3610064	3614930	3614930	-	True	RpoD_mono
TU8J2_442_from_RpoD_mono	3513887	3514105	3514105	+	True	RpoD_mono
TU8J2_89_from_RpoD_mono	1427034	1430120	1430120	+	True	RpoD_mono
TU8J2_1439_from_RpoD_mono	2048533	2049453	2049453	+	True	RpoD_mono
TU8J2_763_from_RpoD_mono	2107505	2111608	2111608	-	True	RpoD_mono
TU8J2_772_from_RpoD_mono	2070244	2071086	2071086	-	True	RpoD_mono
TU8J2_247_from_RpoD_mono	4102429	4104187	4104187	-	True	RpoD_mono
TU8J2_313_from_RpoD_mono	3939869	3941806	3941806	+	True	RpoD_mono
TU8J2_1314_from_RpoD_mono	14847	15794	15794	-	True	RpoD_mono
TU8J2_1323_from_RpoD_mono	340613	341374	341374	-	True	RpoD_mono
TU8J2_1089_from_RpoD_mono	463245	463490	463490	+	True	RpoD_mono
TU8J2_643_from_RpoD_mono	2716973	2718802	2718802	+	True	RpoD_mono
TU8J2_1543_from_RpoD_mono	3388113	3388988	3388988	+	True	RpoD_mono
TU8J2_1552_from_RpoD_mono	3476043	3476510	3476510	+	True	RpoD_mono
TU8J2_544_from_RpoD_mono	3040092	3042555	3042555	+	True	RpoD_mono
TU8J2_1190_from_RpoD_mono	70538	73021	73021	+	True	RpoD_mono
TU8J2_419_from_RpoD_mono	3681370	3683318	3683318	+	True	RpoD_mono
TU8J2_428_from_RpoD_mono	3636046	3636695	3636695	-	True	RpoD_mono
TU8J2_875_from_RpoD_mono	1411892	1413789	1413789	+	True	RpoD_mono
TU8J2_977_from_RpoD_mono	925633	926743	926743	+	True	RpoD_mono
TU8J2_749_from_RpoD_mono	2297984	2298517	2298517	-	True	RpoD_mono
TU8J2_758_from_RpoD_mono	2153171	2153356	2153356	-	True	RpoD_mono
TU8J2_232_from_RpoD_mono	4135798	4137024	4137024	-	True	RpoD_mono
TU8J2_1424_from_RpoD_mono	1655599	1655787	1655787	-	True	RpoD_mono
TU8J2_130_from_RpoD_mono	2927008	2930472	2930472	-	True	RpoD_mono
TU8J2_1309_from_RpoD_mono	0	0	0	-	True	RpoD_mono
TU8J2_1074_from_RpoD_mono	512814	514764	514764	+	True	RpoD_mono
TU8J2_300_from_RpoD_mono	3967944	3970848	3970848	-	True	RpoD_mono
TU8J2_1529_from_RpoD_mono	3298077	3298553	3298553	+	True	RpoD_mono
TU8J2_1538_from_RpoD_mono	3321455	3322435	3322435	+	True	RpoD_mono
TU8J2_53_from_RpoD_mono	2541051	2542442	2542442	+	True	RpoD_mono
TU8J2_629_from_RpoD_mono	2822901	2825779	2825779	-	True	RpoD_mono
TU8J2_404_from_RpoD_mono	3717238	3717825	3717825	+	True	RpoD_mono
TU8J2_413_from_RpoD_mono	3696257	3697498	3697498	-	True	RpoD_mono
TU8J2_860_from_RpoD_mono	1473605	1474516	1474516	+	True	RpoD_mono
TU8J2_1176_from_RpoD_mono	194205	194621	194621	+	True	RpoD_mono
TU8J2_734_from_RpoD_mono	2321972	2325632	2325632	-	True	RpoD_mono
TU8J2_743_from_RpoD_mono	2308157	2308339	2308339	-	True	RpoD_mono
TU8J2_218_from_RpoD_mono	4168204	4169133	4169133	+	True	RpoD_mono
TU8J2_962_from_RpoD_mono	973156	975051	975051	+	True	RpoD_mono
TU8J2_1286_from_RpoD_mono	1045318	1049093	1049093	+	True	RpoD_mono
TU8J2_1295_from_RpoD_mono	3812542	3813063	3813063	-	True	RpoD_mono
TU8J2_106_from_RpoD_mono	3364618	3365389	3365389	-	True	RpoD_mono
TU8J2_141_from_RpoD_mono	2272156	2272491	2272491	+	True	RpoD_mono
TU8J2_1514_from_RpoD_mono	3066451	3067386	3067386	+	True	RpoD_mono
TU8J2_1523_from_RpoD_mono	3193863	3194348	3194348	+	True	RpoD_mono
TU8J2_515_from_RpoD_mono	3137495	3137968	3137968	-	True	RpoD_mono
TU8J2_2978_from_RpoD_mono	1150850	1151020	1151020	-	True	RpoD_mono
TU8J2_388_from_RpoD_mono	3756790	3758366	3758366	+	True	RpoD_mono
TU8J2_4_from_RpoD_mono	2610041	2611337	2611337	-	True	RpoD_mono
TU8J2_846_from_RpoD_mono	1540036	1541601	1541601	-	True	RpoD_mono
TU8J2_614_from_RpoD_mono	2869964	2872749	2872749	-	True	RpoD_mono
TU8J2_717_from_RpoD_mono	2415415	2421343	2421343	-	True	RpoD_mono
TU8J2_729_from_RpoD_mono	2361544	2362338	2362338	-	True	RpoD_mono
TU8J2_203_from_RpoD_mono	4205556	4207158	4207158	-	True	RpoD_mono
TU8J2_1161_from_RpoD_mono	247744	249540	249540	+	True	RpoD_mono
TU8J2_1269_from_RpoD_mono	3410466	3412094	3412094	+	True	RpoD_mono
TU8J2_1280_from_RpoD_mono	2862572	2863141	2863141	-	True	RpoD_mono
TU8J2_1045_from_RpoD_mono	685155	686564	686564	-	True	RpoD_mono
TU8J2_948_from_RpoD_mono	1018998	1020002	1020002	+	True	RpoD_mono
TU8J2_1498_from_RpoD_mono	2747984	2748817	2748817	-	True	RpoD_mono
TU8J2_1506_from_RpoD_mono	2869754	2869945	2869945	+	True	RpoD_mono
TU8J2_500_from_RpoD_mono	3212591	3213328	3213328	+	True	RpoD_mono
TU8J2_1396_from_RpoD_mono	1317157	1317414	1317414	-	True	RpoD_mono
TU8J2_373_from_RpoD_mono	3777949	3779259	3779259	-	True	RpoD_mono
TU8J2_382_from_RpoD_mono	3765469	3766110	3766110	-	True	RpoD_mono
TU8J2_831_from_RpoD_mono	1655446	1655526	1655526	+	True	RpoD_mono
TU8J2_2958_from_RpoD_mono	3644607	3645296	3645296	-	True	RpoD_mono
TU8J2_702_from_RpoD_mono	2460278	2460502	2460502	-	True	RpoD_mono
TU8J2_711_from_RpoD_mono	2435360	2435791	2435791	-	True	RpoD_mono
TU8J2_189_from_RpoD_mono	2337577	2337996	2337996	+	True	RpoD_mono
TU8J2_60_from_RpoD_mono	2652993	2701754	2701754	+	True	RpoD_mono
TU8J2_1254_from_RpoD_mono	2354918	2360490	2360490	-	True	RpoD_mono
TU8J2_1263_from_RpoD_mono	90536	96221	96221	-	True	RpoD_mono
TU8J2_1030_from_RpoD_mono	809557	811446	811446	+	True	RpoD_mono
TU8J2_1147_from_RpoD_mono	295584	296285	296285	-	True	RpoD_mono
TU8J2_1483_from_RpoD_mono	2590804	2591385	2591385	+	True	RpoD_mono
TU8J2_1492_from_RpoD_mono	2651632	2652354	2652354	+	True	RpoD_mono
TU8J2_487_from_RpoD_mono	3237157	3239458	3239458	+	True	RpoD_mono
TU8J2_933_from_RpoD_mono	1083229	1083729	1083729	-	True	RpoD_mono
TU8J2_359_from_RpoD_mono	3810693	3812300	3812300	-	True	RpoD_mono
TU8J2_368_from_RpoD_mono	3794166	3794609	3794609	-	True	RpoD_mono
TU8J2_817_from_RpoD_mono	1764645	1765691	1765691	+	True	RpoD_mono
TU8J2_1381_from_RpoD_mono	1166737	1168191	1168191	+	True	RpoD_mono
TU8J2_688_from_RpoD_mono	2493064	2493501	2493501	-	True	RpoD_mono
TU8J2_697_from_RpoD_mono	2468159	2472746	2472746	-	True	RpoD_mono
TU8J2_1368_from_RpoD_mono	1041994	1042842	1042842	+	True	RpoD_mono
TU8J2_291_from_RpoD_mono	3986428	3987885	3987885	+	True	RpoD_mono
TU8J2_124_from_RpoD_mono	2678240	2678419	2678419	+	True	RpoD_mono
TU8J2_1249_from_RpoD_mono	1253385	1253639	1253639	+	True	RpoD_mono
TU8J2_174_from_RpoD_mono	961394	965797	965797	+	True	RpoD_mono
TU8J2_586_from_RpoD_mono	2938330	2948875	2948875	-	True	RpoD_mono
TU8J2_1469_from_RpoD_mono	2339799	2340761	2340761	-	True	RpoD_mono
TU8J2_1478_from_RpoD_mono	2564923	2565558	2565558	-	True	RpoD_mono
TU8J2_1016_from_RpoD_mono	837735	838010	838010	-	True	RpoD_mono
TU8J2_1132_from_RpoD_mono	332441	333979	333979	-	True	RpoD_mono
TU8J2_344_from_RpoD_mono	3857017	3858417	3858417	-	True	RpoD_mono
TU8J2_353_from_RpoD_mono	3830141	3830617	3830617	-	True	RpoD_mono
TU8J2_472_from_RpoD_mono	3292490	3293359	3293359	-	True	RpoD_mono
TU8J2_919_from_RpoD_mono	1121036	1121398	1121398	-	True	RpoD_mono
TU8J2_673_from_RpoD_mono	2545410	2549333	2549333	-	True	RpoD_mono
TU8J2_682_from_RpoD_mono	2516440	2517558	2517558	+	True	RpoD_mono
TU8J2_802_from_RpoD_mono	1916663	1917097	1917097	+	True	RpoD_mono
TU8J2_277_from_RpoD_mono	4011842	4013699	4013699	-	True	RpoD_mono
TU8J2_122_from_RpoD_mono	2809413	2812133	2812133	-	True	RpoD_mono
TU8J2_1233_from_RpoD_mono	3867493	3868272	3868272	+	True	RpoD_mono
TU8J2_1353_from_RpoD_mono	738995	739897	739897	-	True	RpoD_mono
TU8J2_1118_from_RpoD_mono	371729	372597	372597	-	True	RpoD_mono
TU8J2_1454_from_RpoD_mono	2131902	2133302	2133302	-	True	RpoD_mono
TU8J2_1463_from_RpoD_mono	2195564	2195782	2195782	-	True	RpoD_mono
TU8J2_16_from_RpoD_mono	685155	686564	686564	-	True	RpoD_mono
TU8J2_574_from_RpoD_mono	2970922	2971515	2971515	-	True	RpoD_mono
TU8J2_33_from_RpoD_mono	946696	953294	953294	-	True	RpoD_mono
TU8J2_339_from_RpoD_mono	3865355	3866326	3866326	-	True	RpoD_mono
TU8J2_1001_from_RpoD_mono	872425	874802	874802	+	True	RpoD_mono
TU8J2_904_from_RpoD_mono	1235163	1235708	1235708	-	True	RpoD_mono
TU8J2_659_from_RpoD_mono	2610041	2611337	2611337	-	True	RpoD_mono
TU8J2_668_from_RpoD_mono	2560489	2561442	2561442	-	True	RpoD_mono
TU8J2_458_from_RpoD_mono	3389024	3390412	3390412	-	True	RpoD_mono
TU8J2_262_from_RpoD_mono	4065597	4065962	4065962	+	True	RpoD_mono
TU8J2_1205_from_RpoD_mono	35531	35725	35725	+	True	RpoD_mono
TU8J2_1214_from_RpoD_mono	6994	9459	9459	+	True	RpoD_mono
TU8J2_789_from_RpoD_mono	1938925	1940322	1940322	+	True	RpoD_mono
TU8J2_1103_from_RpoD_mono	438516	439569	439569	-	True	RpoD_mono
TU8J2_992_from_RpoD_mono	900080	903687	903687	+	True	RpoD_mono
TU8J2_1449_from_RpoD_mono	2104934	2106271	2106271	-	True	RpoD_mono
TU8J2_1339_from_RpoD_mono	576946	578133	578133	-	True	RpoD_mono
TU8J2_56_from_RpoD_mono	3631003	3631572	3631572	-	True	RpoD_mono
TU8J2_144_from_RpoD_mono	2063510	2064833	2064833	-	True	RpoD_mono
TU8J2_323_from_RpoD_mono	3912332	3913513	3913513	-	True	RpoD_mono
TU8J2_1568_from_RpoD_mono	3780562	3781035	3781035	+	True	RpoD_mono
TU8J2_890_from_RpoD_mono	1315869	1317129	1317129	+	True	RpoD_mono
TU8J2_314_from_RpoD_mono	3937553	3938230	3938230	-	True	RpoD_mono
TU8J2_653_from_RpoD_mono	2637543	2641130	2641130	-	True	RpoD_mono
TU8J2_443_from_RpoD_mono	3501651	3508518	3508518	-	True	RpoD_mono
TU8J2_248_from_RpoD_mono	4097416	4102365	4102365	+	True	RpoD_mono
TU8J2_644_from_RpoD_mono	2714933	2715493	2715493	-	True	RpoD_mono
TU8J2_120_from_RpoD_mono	1129715	1130704	1130704	+	True	RpoD_mono
TU8J2_773_from_RpoD_mono	2062150	2063384	2063384	+	True	RpoD_mono
TU8J2_109_from_RpoD_mono	1353080	1354030	1354030	+	True	RpoD_mono
TU8J2_1191_from_RpoD_mono	70267	70338	70338	+	True	RpoD_mono
TU8J2_987_from_RpoD_mono	911964	913800	913800	-	True	RpoD_mono
TU8J2_1324_from_RpoD_mono	406131	407465	407465	+	True	RpoD_mono
TU8J2_545_from_RpoD_mono	3038213	3039931	3039931	-	True	RpoD_mono
TU8J2_978_from_RpoD_mono	924210	925544	925544	-	True	RpoD_mono
TU8J2_1434_from_RpoD_mono	2007526	2008515	2008515	+	True	RpoD_mono
TU8J2_1553_from_RpoD_mono	3488952	3489869	3489869	+	True	RpoD_mono
TU8J2_876_from_RpoD_mono	1397938	1398363	1398363	+	True	RpoD_mono
TU8J2_1425_from_RpoD_mono	1895378	1896013	1896013	-	True	RpoD_mono
TU8J2_309_from_RpoD_mono	3948555	3949922	3949922	+	True	RpoD_mono
TU8J2_429_from_RpoD_mono	3634987	3635901	3635901	-	True	RpoD_mono
TU8J2_233_from_RpoD_mono	4135351	4135764	4135764	+	True	RpoD_mono
TU8J2_3001_from_RpoD_mono	2756312	2758001	2758001	+	True	RpoD_mono
TU8J2_639_from_RpoD_mono	2758043	2762835	2762835	-	True	RpoD_mono
TU8J2_759_from_RpoD_mono	2150108	2151256	2151256	-	True	RpoD_mono
TU8J2_1075_from_RpoD_mono	507753	508073	508073	-	True	RpoD_mono
TU8J2_63_from_RpoD_mono	1135699	1136136	1136136	-	True	RpoD_mono
TU8J2_1186_from_RpoD_mono	101449	108558	108558	+	True	RpoD_mono
TU8J2_131_from_RpoD_mono	1868617	1872748	1872748	+	True	RpoD_mono
TU8J2_530_from_RpoD_mono	3088388	3095455	3095455	-	True	RpoD_mono
TU8J2_1177_from_RpoD_mono	183414	185003	185003	-	True	RpoD_mono
TU8J2_972_from_RpoD_mono	931879	934464	934464	+	True	RpoD_mono
TU8J2_1539_from_RpoD_mono	3345013	3346116	3346116	-	True	RpoD_mono
TU8J2_861_from_RpoD_mono	1470026	1471846	1471846	+	True	RpoD_mono
TU8J2_963_from_RpoD_mono	972099	972806	972806	+	True	RpoD_mono
TU8J2_142_from_RpoD_mono	2187376	2188115	2188115	-	True	RpoD_mono
TU8J2_414_from_RpoD_mono	3694239	3695207	3695207	+	True	RpoD_mono
TU8J2_219_from_RpoD_mono	4167622	4167999	4167999	-	True	RpoD_mono
TU8J2_1410_from_RpoD_mono	1462813	1463493	1463493	-	True	RpoD_mono
TU8J2_2996_from_RpoD_mono	1656064	1658103	1658103	+	True	RpoD_mono
TU8J2_744_from_RpoD_mono	2305378	2306283	2306283	+	True	RpoD_mono
TU8J2_1060_from_RpoD_mono	624492	625109	625109	+	True	RpoD_mono
TU8J2_298_from_RpoD_mono	3972448	3973278	3973278	-	True	RpoD_mono
TU8J2_624_from_RpoD_mono	2845955	2849466	2849466	-	True	RpoD_mono
TU8J2_1296_from_RpoD_mono	3637338	3640551	3640551	-	True	RpoD_mono
TU8J2_516_from_RpoD_mono	3136238	3136675	3136675	-	True	RpoD_mono
TU8J2_615_from_RpoD_mono	2865312	2869306	2869306	-	True	RpoD_mono
TU8J2_1171_from_RpoD_mono	213941	220032	220032	+	True	RpoD_mono
TU8J2_1524_from_RpoD_mono	3231812	3232429	3232429	-	True	RpoD_mono
TU8J2_847_from_RpoD_mono	1541886	1544896	1544896	+	True	RpoD_mono
TU8J2_1162_from_RpoD_mono	233014	235328	235328	-	True	RpoD_mono
TU8J2_958_from_RpoD_mono	988417	988872	988872	-	True	RpoD_mono
TU8J2_40_from_RpoD_mono	2913024	2913338	2913338	-	True	RpoD_mono
TU8J2_204_from_RpoD_mono	4204900	4205517	4205517	+	True	RpoD_mono
TU8J2_949_from_RpoD_mono	1017083	1018468	1018468	-	True	RpoD_mono
TU8J2_1405_from_RpoD_mono	1430161	1430481	1430481	-	True	RpoD_mono
TU8J2_73_from_RpoD_mono	2519102	2520382	2520382	-	True	RpoD_mono
